"module","file","key","english","chinese","context","placeholders","notes"
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","consoleJobProgress","Console Tab Job Progress","控制台任务进度","Console 相关界面中的界面文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","consoleLabel","Console","控制台","Console 相关界面中的标签或显示文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","consoleOutputLabel","Console Output","控制台输出","Console 相关界面中的标签或显示文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","consoleTabDebugLabel","Console Tab Debug","控制台调试标签页","Console 相关界面中的标签或显示文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","consoleTabLabel","Console Tab","控制台标签页","Console 相关界面中的标签或显示文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","consoleTabProfilerLabel","Console Tab Profiler","控制台分析器标签页","Console 相关界面中的标签或显示文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","consoleTabSecondLabel","Console Tab Second","第二个控制台标签页","Console 相关界面中的标签或显示文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","endText","End: ","结束 :","Console 相关界面中的标签或显示文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","errorRetrievingHelp","Error Retrieving Help","获取帮助出错","Console 相关界面中的提示或说明文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","errorSearchingForFunctionMessage","Error Searching for Function","查找函数出错","Console 相关界面中的提示或说明文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","errorString","Error: {0}
","错误：{0}
","Console 相关界面中的提示或说明文本（Console 资源）。","\n | {0}","同一个英文原文在其他 key 中存在不同中文译法"
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","executingPythonCodeProgressCaption","Executing Python code","执行 Python 代码","Console 相关界面中的标题（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","f1prompt","Press F1 for additional help","按 F1 获取更多帮助","Console 相关界面中的提示或说明文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","findingDefinitionProgressMessage","Finding definition...","正在查找定义...","Console 相关界面中的提示或说明文本（Console 资源）。","","同一个英文原文在其他 key 中存在不同中文译法"
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","focusConsoleWarningMessage","Warning: Focus console output command unavailable when {0} option is enabled.","警告：启用“{0}”选项后，“聚焦控制台输出”命令不可用。","Console 相关界面中的提示或说明文本（Console 资源）。","{0}",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","helpCaption","Help","帮助","Console 相关界面中的标题（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","interruptPythonTitle","Interrupt Python","中断 Python","Console 相关界面中的标题（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","interruptRTitle","Interrupt R","中断 R","Console 相关界面中的标题（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","noMatchesLabel","(No matches)","(无匹配)","Console 相关界面中的标签或显示文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","noMatchingCommandsText","(No matching commands)","(无匹配命令)","Console 相关界面中的按钮或操作项（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","notAllItemsShownText","... Not all items shown","... 未显示全部项目","Console 相关界面中的标签或显示文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","nullText","null","null","Console 相关界面中的标签或显示文本（Console 资源）。","","中文值与英文原文完全相同；需要人工确认是否为有意保留英文；中文值不含汉字且包含拉丁字母；可能是产品名、缩写或保留英文，需人工确认；现有 translation provenance 状态为 needs-review"
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","openingHelpProgressMessage","Opening help...","正在打开帮助...","Console 相关界面中的提示或说明文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","positionText","Position {0}","位置 {0}","Console 相关界面中的标签或显示文本（Console 资源）。","{0}",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","profilingCodeTitle","Profiling Code","剖析代码","Console 相关界面中的标题（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","searchingForDefinitionMessage","Searching for definition...","正在搜索定义...","Console 相关界面中的提示或说明文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","sessionSuspendedTitle","Session Suspended","会话已暂停","Console 相关界面中的标题（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","startText","Start: ","开始 :","Console 相关界面中的标签或显示文本（Console 资源）。","",""
"GWT / Console","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/console/ConsoleConstants_zh_CN.properties","unknownLabel","(unknown)","(未知)","Console 相关界面中的标签或显示文本（Console 资源）。","","同一个英文原文在其他 key 中存在不同中文译法"
"GWT / Edit","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/edit/EditConstants_zh_CN.properties","cancellingProgressLabel","Cancelling...","正在取消...","Edit 相关界面中的标签或显示文本（Edit 资源）。","",""
"GWT / Edit","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/edit/EditConstants_zh_CN.properties","savingProgressLabel","Saving...","正在保存...","Edit 相关界面中的标签或显示文本（Edit 资源）。","","同一个英文原文在其他 key 中存在不同中文译法"
"GWT / Data Import","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/environment/dataimport/DataImportColTypesMenuMyUiBinderImplGenMessages_zh_CN.properties","characterText","Character","字符","Data Import 相关界面中的标签或显示文本（DataImportColTypesMenuMy 资源）。","",""
"GWT / Data Import","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/environment/dataimport/DataImportColTypesMenuMyUiBinderImplGenMessages_zh_CN.properties","dateText","Date","日期","Data Import 相关界面中的标签或显示文本（DataImportColTypesMenuMy 资源）。","",""
"GWT / Data Import","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/environment/dataimport/DataImportColTypesMenuMyUiBinderImplGenMessages_zh_CN.properties","dateTimeText","DateTime","日期时间","Data Import 相关界面中的标签或显示文本（DataImportColTypesMenuMy 资源）。","",""
"GWT / Data Import","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/environment/dataimport/DataImportColTypesMenuMyUiBinderImplGenMessages_zh_CN.properties","doubleText","Double","双精度数值","Data Import 相关界面中的标签或显示文本（DataImportColTypesMenuMy 资源）。","","同一个英文原文在其他 key 中存在不同中文译法"
"GWT / Data Import","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/environment/dataimport/DataImportColTypesMenuMyUiBinderImplGenMessages_zh_CN.properties","factorText","Factor","因子","Data Import 相关界面中的标签或显示文本（DataImportColTypesMenuMy 资源）。","",""
"GWT / Data Import","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/environment/dataimport/DataImportColTypesMenuMyUiBinderImplGenMessages_zh_CN.properties","guessText","Guess","自动判断","Data Import 相关界面中的标签或显示文本（DataImportColTypesMenuMy 资源）。","",""
"GWT / Data Import","translations/2026.08.1+195/upstream/src/gwt/src/org/rstudio/studio/client/workbench/views/environment/dataimport/DataImportColTypesMenuMyUiBinderImplGenMessages_zh_CN.properties","includeText","Include","包含","Data Import 相关界面中的标签或显示文本（DataImportColTypesMenuMy 资源）。","",""
